BASE,cond,couple,dataset,group,maskdistill,probe,rel_rot,rel_tdir,rkd_sh_a,rkd_sh_d,scene,state
0.003802440594881773,m0,0.00025508934049867094,7scenes,cam_token,0.0037121688947081566,probe1,0.0005528857582248747,0.00019143696408718824,5.816070915898308e-05,5.053834320278838e-05,chess,theta0
0.039731189608573914,m0,0.003410006407648325,7scenes,ALL,0.041137490421533585,probe1,0.010116875171661377,0.0027084173634648323,0.0007578989025205374,0.0006937794969417155,chess,theta0
0.006905669812113047,clean,0.0006931383977644145,7scenes,lora_early,0.006920430343598127,probe0,0.0008238967275246978,0.0001527204003650695,0.0002188162470702082,4.407326559885405e-05,chess,theta_base
0.004084059502929449,clean,0.0018890692153945565,7scenes,lora_late,0.0031853127293288708,probe0,0.00307701388373971,0.00045570553629659116,0.0007321821758523583,0.00014692533295601606,chess,theta_base
0.0008968690526671708,clean,0.0002122761943610385,7scenes,cam_token,0.0008884352282620966,probe0,0.000330413575284183,4.005724986200221e-05,7.391803956124932e-05,1.4917316548235249e-05,chess,theta_base
0.008072929456830025,clean,0.002023384440690279,7scenes,ALL,0.007669934071600437,probe0,0.003202497959136963,0.000482281728181988,0.0007677468238398433,0.00015411694766953588,chess,theta_base
0.020319148898124695,m0,0.0007334132096730173,7scenes,lora_early,0.020324191078543663,probe0,0.001400040928274393,0.00023453176254406571,0.00011348370753694326,8.963714208221063e-05,chess,theta_base
0.005217023193836212,m0,0.0007062115473672748,7scenes,lora_late,0.0050618285313248634,probe0,0.0027381516993045807,0.00042470122571103275,0.00022426366922445595,0.00016889401013031602,chess,theta_base
0.0019290196942165494,m0,8.106399764074013e-05,7scenes,cam_token,0.001906307996250689,probe0,0.00027131917886435986,2.3746260922052898e-05,1.1361076758475974e-05,1.3176349057175685e-05,chess,theta_base
0.021066710352897644,m0,0.0010213721543550491,7scenes,ALL,0.021031616255640984,probe0,0.0030872649513185024,0.00048573673120699823,0.0002515985397621989,0.00019166016136296093,chess,theta_base
0.015340715646743774,clean,0.0005034569767303765,7scenes,lora_early,0.01525543350726366,probe1,0.0010347391944378614,0.00040423183236271143,0.00015903245366644114,8.025052375160158e-05,chess,theta_base
0.002366357948631048,clean,0.001128686242736876,7scenes,lora_late,0.001862100325524807,probe1,0.0026111919432878494,0.0008070905460044742,0.00036031712079420686,0.0001430522243026644,chess,theta_base
0.0009836177341639996,clean,0.00013538909843191504,7scenes,cam_token,0.0009851870127022266,probe1,0.0002849359007086605,3.948558514821343e-05,3.667185956146568e-05,1.4037248547538184e-05,chess,theta_base
0.015553286299109459,clean,0.0012432746589183807,7scenes,ALL,0.015400203876197338,probe1,0.002823153743520379,0.0009035250986926258,0.00039555603871122,0.00016462421626783907,chess,theta_base
0.019886858761310577,m0,9.986631630454212e-05,7scenes,lora_early,0.019958438351750374,probe1,0.003304828656837344,0.001127969240769744,0.0003850130015052855,0.0004645165172405541,chess,theta_base
0.006401206832379103,m0,0.00011187985364813358,7scenes,lora_late,0.006356912199407816,probe1,0.0024700891226530075,0.0010344077600166202,0.0004453510046005249,0.0004389476089272648,chess,theta_base
0.0011463661212474108,m0,1.2588703611982055e-05,7scenes,cam_token,0.001107705757021904,probe1,0.00023317856539506465,6.924914487171918e-05,3.373366052983329e-05,4.0857055864762515e-05,chess,theta_base
0.02092311531305313,m0,0.00015049536887090653,7scenes,ALL,0.020975617691874504,probe1,0.004132505971938372,0.0015320278471335769,0.0005896697985008359,0.0006404060404747725,chess,theta_base
0.0065289754420518875,clean,0.0009219676139764488,7scenes,lora_early,0.00656439084559679,probe0,0.0007469028350897133,0.00015244685346260667,0.00020248185319360346,4.2537489207461476e-05,chess,theta_rel
0.004282234236598015,clean,0.002353109885007143,7scenes,lora_late,0.0031865048222243786,probe0,0.0019447921076789498,0.00047624949365854263,0.0007016781019046903,0.00014147146430332214,chess,theta_rel
0.0009119914029724896,clean,0.00027446725289337337,7scenes,cam_token,0.0008945267181843519,probe0,0.0001960614463314414,4.2936891986755654e-05,7.215167715912685e-05,1.4736736375198234e-05,chess,theta_rel
