after,before,branch,component,dataset,delta,eval_where,grad_norm_preclip,scene,state,update_input
6.010335255268728e-06,3.831192771031056e-06,base+R,rkd_sh_d,scannetpp,2.1791424842376728e-06,after_on_probe0_clean,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
1.3789132935926318e-05,1.2094478734070435e-05,base+R,rkd_sh_a,scannetpp,1.694654201855883e-06,after_on_probe0_clean,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
2.7211655833525583e-05,2.3671034796279855e-05,base+R,couple,scannetpp,3.540621037245728e-06,after_on_probe0_clean,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
6.761205440852791e-05,6.706541171297431e-05,base+R,rel_rot,scannetpp,5.466426955536008e-07,after_on_probe0_clean,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
0.00013982257223688066,0.00014022986579220742,base+R,rel_tdir,scannetpp,-4.072935553267598e-07,after_on_probe0_clean,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
0.14899186789989471,0.14973367750644684,base+t,maskdistill,scannetpp,-0.000741809606552124,after_on_input,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
2.2460890249931253e-06,4.278642336430494e-06,base+t,rkd_sh_d,scannetpp,-2.0325533114373684e-06,after_on_input,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
3.574790753191337e-05,7.033658039290458e-05,base+t,rkd_sh_a,scannetpp,-3.458867286099121e-05,after_on_input,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
0.0002004188863793388,0.000172170257428661,base+t,couple,scannetpp,2.8248628950677812e-05,after_on_input,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
5.03760929859709e-05,4.4957858335692436e-05,base+t,rel_rot,scannetpp,5.418234650278464e-06,after_on_input,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
0.0004081229562871158,0.0006142159691080451,base+t,rel_tdir,scannetpp,-0.0002060930128209293,after_on_input,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
0.0073874820955097675,0.007366379722952843,base+t,maskdistill,scannetpp,2.110237255692482e-05,after_on_probe0_clean,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
4.141912540944759e-06,3.831192771031056e-06,base+t,rkd_sh_d,scannetpp,3.107197699137032e-07,after_on_probe0_clean,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
1.1385886864445638e-05,1.2094478734070435e-05,base+t,rkd_sh_a,scannetpp,-7.085918696247973e-07,after_on_probe0_clean,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
2.0134577425778843e-05,2.3671034796279855e-05,base+t,couple,scannetpp,-3.5364573705010116e-06,after_on_probe0_clean,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
6.836632383055985e-05,6.706541171297431e-05,base+t,rel_rot,scannetpp,1.3009121175855398e-06,after_on_probe0_clean,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
0.00014519691467285156,0.00014022986579220742,base+t,rel_tdir,scannetpp,4.967048880644143e-06,after_on_probe0_clean,0.03341514244675636,1ada7a0617,theta_rel,probe0/m0
0.14899267256259918,0.14973367750644684,base+R+t,maskdistill,scannetpp,-0.0007410049438476562,after_on_input,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
2.379772013227921e-06,4.278642336430494e-06,base+R+t,rkd_sh_d,scannetpp,-1.8988703232025728e-06,after_on_input,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
3.809429472312331e-05,7.033658039290458e-05,base+R+t,rkd_sh_a,scannetpp,-3.224228566978127e-05,after_on_input,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
0.00018007362086791545,0.000172170257428661,base+R+t,couple,scannetpp,7.903363439254463e-06,after_on_input,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
4.503897071117535e-05,4.4957858335692436e-05,base+R+t,rel_rot,scannetpp,8.111237548291683e-08,after_on_input,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
0.0004448890686035156,0.0006142159691080451,base+R+t,rel_tdir,scannetpp,-0.00016932690050452948,after_on_input,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
0.00737890787422657,0.007366379722952843,base+R+t,maskdistill,scannetpp,1.2528151273727417e-05,after_on_probe0_clean,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
4.846524916501949e-06,3.831192771031056e-06,base+R+t,rkd_sh_d,scannetpp,1.015332145470893e-06,after_on_probe0_clean,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
9.434005733055528e-06,1.2094478734070435e-05,base+R+t,rkd_sh_a,scannetpp,-2.660473001014907e-06,after_on_probe0_clean,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
1.8284494217368774e-05,2.3671034796279855e-05,base+R+t,couple,scannetpp,-5.386540578911081e-06,after_on_probe0_clean,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
6.149621185613796e-05,6.706541171297431e-05,base+R+t,rel_rot,scannetpp,-5.569199856836349e-06,after_on_probe0_clean,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
0.00011763970542233437,0.00014022986579220742,base+R+t,rel_tdir,scannetpp,-2.2590160369873047e-05,after_on_probe0_clean,0.03352697193622589,1ada7a0617,theta_rel,probe0/m0
0.1786578744649887,0.181751549243927,base,maskdistill,scannetpp,-0.0030936747789382935,after_on_input,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.00012294421321712434,0.00019300109124742448,base,rkd_sh_d,scannetpp,-7.005687803030014e-05,after_on_input,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.0014357202453538775,0.0019084460800513625,base,rkd_sh_a,scannetpp,-0.00047272583469748497,after_on_input,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.0006181260105222464,0.0009966151556000113,base,couple,scannetpp,-0.000378489145077765,after_on_input,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.00033515747054480016,0.0004867275129072368,base,rel_rot,scannetpp,-0.00015157004236243665,after_on_input,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.0017900964012369514,0.0023400387726724148,base,rel_tdir,scannetpp,-0.0005499423714354634,after_on_input,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.024682089686393738,0.024779196828603745,base,maskdistill,scannetpp,-9.710714221000671e-05,after_on_probe0_clean,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.00011609194189077243,0.00013217132072895765,base,rkd_sh_d,scannetpp,-1.607937883818522e-05,after_on_probe0_clean,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.0007480330532416701,0.0009472317760810256,base,rkd_sh_a,scannetpp,-0.00019919872283935547,after_on_probe0_clean,0.1403796374797821,21d970d8de,theta_base,probe0/m0
4.686922238761326e-06,9.432110346097033e-06,base,couple,scannetpp,-4.745188107335707e-06,after_on_probe0_clean,0.1403796374797821,21d970d8de,theta_base,probe0/m0
7.203814311651513e-05,6.190250860527158e-05,base,rel_rot,scannetpp,1.0135634511243552e-05,after_on_probe0_clean,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.0010122358798980713,0.0012543698539957404,base,rel_tdir,scannetpp,-0.00024213397409766912,after_on_probe0_clean,0.1403796374797821,21d970d8de,theta_base,probe0/m0
0.17850495874881744,0.181751549243927,base+R,maskdistill,scannetpp,-0.003246590495109558,after_on_input,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0001348043733742088,0.00019300109124742448,base+R,rkd_sh_d,scannetpp,-5.8196717873215675e-05,after_on_input,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0015097621362656355,0.0019084460800513625,base+R,rkd_sh_a,scannetpp,-0.000398683943785727,after_on_input,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0006032179808244109,0.0009966151556000113,base+R,couple,scannetpp,-0.00039339717477560043,after_on_input,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0003138676402159035,0.0004867275129072368,base+R,rel_rot,scannetpp,-0.0001728598726913333,after_on_input,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0018704136600717902,0.0023400387726724148,base+R,rel_tdir,scannetpp,-0.00046962511260062456,after_on_input,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.024708081036806107,0.024779196828603745,base+R,maskdistill,scannetpp,-7.111579179763794e-05,after_on_probe0_clean,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.00012176940072095022,0.00013217132072895765,base+R,rkd_sh_d,scannetpp,-1.0401920008007437e-05,after_on_probe0_clean,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0007444580551236868,0.0009472317760810256,base+R,rkd_sh_a,scannetpp,-0.0002027737209573388,after_on_probe0_clean,0.1452348679304123,21d970d8de,theta_base,probe0/m0
5.900371888856171e-06,9.432110346097033e-06,base+R,couple,scannetpp,-3.5317384572408628e-06,after_on_probe0_clean,0.1452348679304123,21d970d8de,theta_base,probe0/m0
8.697200973983854e-05,6.190250860527158e-05,base+R,rel_rot,scannetpp,2.5069501134566963e-05,after_on_probe0_clean,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.0010227164020761847,0.0012543698539957404,base+R,rel_tdir,scannetpp,-0.00023165345191955566,after_on_probe0_clean,0.1452348679304123,21d970d8de,theta_base,probe0/m0
0.17887398600578308,0.181751549243927,base+t,maskdistill,scannetpp,-0.002877563238143921,after_on_input,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.00011376983457012102,0.00019300109124742448,base+t,rkd_sh_d,scannetpp,-7.923125667730346e-05,after_on_input,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.0013461941853165627,0.0019084460800513625,base+t,rkd_sh_a,scannetpp,-0.0005622518947347999,after_on_input,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.0006020093569532037,0.0009966151556000113,base+t,couple,scannetpp,-0.00039460579864680767,after_on_input,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.00032501245732419193,0.0004867275129072368,base+t,rel_rot,scannetpp,-0.0001617150555830449,after_on_input,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.0016760628204792738,0.0023400387726724148,base+t,rel_tdir,scannetpp,-0.000663975952193141,after_on_input,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.02468886226415634,0.024779196828603745,base+t,maskdistill,scannetpp,-9.033456444740295e-05,after_on_probe0_clean,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.00012128794332966208,0.00013217132072895765,base+t,rkd_sh_d,scannetpp,-1.0883377399295568e-05,after_on_probe0_clean,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.000782299495767802,0.0009472317760810256,base+t,rkd_sh_a,scannetpp,-0.0001649322803132236,after_on_probe0_clean,0.16490736603736877,21d970d8de,theta_base,probe0/m0
7.241885668918258e-06,9.432110346097033e-06,base+t,couple,scannetpp,-2.190224677178776e-06,after_on_probe0_clean,0.16490736603736877,21d970d8de,theta_base,probe0/m0
8.342815999640152e-05,6.190250860527158e-05,base+t,rel_rot,scannetpp,2.152565139112994e-05,after_on_probe0_clean,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.0010647674789652228,0.0012543698539957404,base+t,rel_tdir,scannetpp,-0.00018960237503051758,after_on_probe0_clean,0.16490736603736877,21d970d8de,theta_base,probe0/m0
0.17879220843315125,0.181751549243927,base+R+t,maskdistill,scannetpp,-0.002959340810775757,after_on_input,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.00012336691725067794,0.00019300109124742448,base+R+t,rkd_sh_d,scannetpp,-6.963417399674654e-05,after_on_input,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.0013943153899163008,0.0019084460800513625,base+R+t,rkd_sh_a,scannetpp,-0.0005141306901350617,after_on_input,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.0006079645245335996,0.0009966151556000113,base+R+t,couple,scannetpp,-0.00038865063106641173,after_on_input,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.0003484310582280159,0.0004867275129072368,base+R+t,rel_rot,scannetpp,-0.00013829645467922091,after_on_input,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.0016827683430165052,0.0023400387726724148,base+R+t,rel_tdir,scannetpp,-0.0006572704296559095,after_on_input,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.024738650768995285,0.024779196828603745,base+R+t,maskdistill,scannetpp,-4.054605960845947e-05,after_on_probe0_clean,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.00012899166904389858,0.00013217132072895765,base+R+t,rkd_sh_d,scannetpp,-3.1796516850590706e-06,after_on_probe0_clean,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.0008266400545835495,0.0009472317760810256,base+R+t,rkd_sh_a,scannetpp,-0.0001205917214974761,after_on_probe0_clean,0.16854898631572723,21d970d8de,theta_base,probe0/m0
5.239985512162093e-06,9.432110346097033e-06,base+R+t,couple,scannetpp,-4.19212483393494e-06,after_on_probe0_clean,0.16854898631572723,21d970d8de,theta_base,probe0/m0
7.146071584429592e-05,6.190250860527158e-05,base+R+t,rel_rot,scannetpp,9.558207239024341e-06,after_on_probe0_clean,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.0011137922992929816,0.0012543698539957404,base+R+t,rel_tdir,scannetpp,-0.0001405775547027588,after_on_probe0_clean,0.16854898631572723,21d970d8de,theta_base,probe0/m0
0.1805511713027954,0.18328022956848145,base,maskdistill,scannetpp,-0.002729058265686035,after_on_input,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.00012637213512789458,0.00020517331722658128,base,rkd_sh_d,scannetpp,-7.88011820986867e-05,after_on_input,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.0015100494492799044,0.0021360469982028008,base,rkd_sh_a,scannetpp,-0.0006259975489228964,after_on_input,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.0007033909787423909,0.0010820486349985003,base,couple,scannetpp,-0.0003786576562561095,after_on_input,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.0002887591253966093,0.0004510814032983035,base,rel_rot,scannetpp,-0.00016232227790169418,after_on_input,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.0020094416104257107,0.002844145055860281,base,rel_tdir,scannetpp,-0.0008347034454345703,after_on_input,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.02497667260468006,0.02500981092453003,base,maskdistill,scannetpp,-3.3138319849967957e-05,after_on_probe0_clean,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.00013647052401211113,0.00013556424528360367,base,rkd_sh_d,scannetpp,9.062787285074592e-07,after_on_probe0_clean,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.0009308828739449382,0.0009093292756006122,base,rkd_sh_a,scannetpp,2.155359834432602e-05,after_on_probe0_clean,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
9.678351489128545e-06,1.870500091172289e-05,base,couple,scannetpp,-9.026649422594346e-06,after_on_probe0_clean,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.00014823961828369647,0.00019715400412678719,base,rel_rot,scannetpp,-4.891438584309071e-05,after_on_probe0_clean,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.0013556083431467414,0.0013437470188364387,base,rel_tdir,scannetpp,1.1861324310302734e-05,after_on_probe0_clean,0.21554884314537048,21d970d8de,theta_rel,probe0/m0
0.18068847060203552,0.18328022956848145,base+R,maskdistill,scannetpp,-0.002591758966445923,after_on_input,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.0001369726232951507,0.00020517331722658128,base+R,rkd_sh_d,scannetpp,-6.820069393143058e-05,after_on_input,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.0015883790329098701,0.0021360469982028008,base+R,rkd_sh_a,scannetpp,-0.0005476679652929306,after_on_input,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.0007138645742088556,0.0010820486349985003,base+R,couple,scannetpp,-0.0003681840607896447,after_on_input,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.00026789004914462566,0.0004510814032983035,base+R,rel_rot,scannetpp,-0.00018319135415367782,after_on_input,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.002149005886167288,0.002844145055860281,base+R,rel_tdir,scannetpp,-0.0006951391696929932,after_on_input,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.02494395524263382,0.02500981092453003,base+R,maskdistill,scannetpp,-6.585568189620972e-05,after_on_probe0_clean,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.0001296152186114341,0.00013556424528360367,base+R,rkd_sh_d,scannetpp,-5.949026672169566e-06,after_on_probe0_clean,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.0008276085718534887,0.0009093292756006122,base+R,rkd_sh_a,scannetpp,-8.172070374712348e-05,after_on_probe0_clean,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
1.2154117939644493e-05,1.870500091172289e-05,base+R,couple,scannetpp,-6.550882972078398e-06,after_on_probe0_clean,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.00021438123076222837,0.00019715400412678719,base+R,rel_rot,scannetpp,1.7227226635441184e-05,after_on_probe0_clean,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.0012402236461639404,0.0013437470188364387,base+R,rel_tdir,scannetpp,-0.00010352337267249823,after_on_probe0_clean,0.22011175751686096,21d970d8de,theta_rel,probe0/m0
0.18095822632312775,0.18328022956848145,base+t,maskdistill,scannetpp,-0.0023220032453536987,after_on_input,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.00013808111543767154,0.00020517331722658128,base+t,rkd_sh_d,scannetpp,-6.709220178890973e-05,after_on_input,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.0015842809807509184,0.0021360469982028008,base+t,rkd_sh_a,scannetpp,-0.0005517660174518824,after_on_input,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.0007514600874856114,0.0010820486349985003,base+t,couple,scannetpp,-0.0003305885475128889,after_on_input,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.0002823256072588265,0.0004510814032983035,base+t,rel_rot,scannetpp,-0.000168755796039477,after_on_input,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.0021092197857797146,0.002844145055860281,base+t,rel_tdir,scannetpp,-0.0007349252700805664,after_on_input,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.024916745722293854,0.02500981092453003,base+t,maskdistill,scannetpp,-9.306520223617554e-05,after_on_probe0_clean,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.0001343047188129276,0.00013556424528360367,base+t,rkd_sh_d,scannetpp,-1.2595264706760645e-06,after_on_probe0_clean,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.0008843293180689216,0.0009093292756006122,base+t,rkd_sh_a,scannetpp,-2.4999957531690598e-05,after_on_probe0_clean,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
1.2805974620277993e-05,1.870500091172289e-05,base+t,couple,scannetpp,-5.899026291444898e-06,after_on_probe0_clean,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.00017862574895843863,0.00019715400412678719,base+t,rel_rot,scannetpp,-1.852825516834855e-05,after_on_probe0_clean,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.001301030395552516,0.0013437470188364387,base+t,rel_tdir,scannetpp,-4.271662328392267e-05,after_on_probe0_clean,0.2515004873275757,21d970d8de,theta_rel,probe0/m0
0.18084989488124847,0.18328022956848145,base+R+t,maskdistill,scannetpp,-0.002430334687232971,after_on_input,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.00013042366481386125,0.00020517331722658128,base+R+t,rkd_sh_d,scannetpp,-7.474965241272002e-05,after_on_input,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.0015186863020062447,0.0021360469982028008,base+R+t,rkd_sh_a,scannetpp,-0.0006173606961965561,after_on_input,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.0006960932514630258,0.0010820486349985003,base+R+t,couple,scannetpp,-0.00038595538353547454,after_on_input,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.00026697677094489336,0.0004510814032983035,base+R+t,rel_rot,scannetpp,-0.00018410463235341012,after_on_input,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.0020276904106140137,0.002844145055860281,base+R+t,rel_tdir,scannetpp,-0.0008164546452462673,after_on_input,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.024897407740354538,0.02500981092453003,base+R+t,maskdistill,scannetpp,-0.00011240318417549133,after_on_probe0_clean,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.00013301116996444762,0.00013556424528360367,base+R+t,rkd_sh_d,scannetpp,-2.5530753191560507e-06,after_on_probe0_clean,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.0008557687397114933,0.0009093292756006122,base+R+t,rkd_sh_a,scannetpp,-5.356053588911891e-05,after_on_probe0_clean,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
1.253894606634276e-05,1.870500091172289e-05,base+R+t,couple,scannetpp,-6.166054845380131e-06,after_on_probe0_clean,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.00018134404672309756,0.00019715400412678719,base+R+t,rel_rot,scannetpp,-1.5809957403689623e-05,after_on_probe0_clean,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.0012552440166473389,0.0013437470188364387,base+R+t,rel_tdir,scannetpp,-8.850300218909979e-05,after_on_probe0_clean,0.2537168860435486,21d970d8de,theta_rel,probe0/m0
0.12539565563201904,0.12628144025802612,base,maskdistill,scannetpp,-0.0008857846260070801,after_on_input,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
1.0183452104683965e-05,1.7281279724556953e-05,base,rkd_sh_d,scannetpp,-7.097827619872987e-06,after_on_input,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
9.559341560816392e-05,0.0003116183797828853,base,rkd_sh_a,scannetpp,-0.0002160249641747214,after_on_input,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
4.8726078603067435e-06,2.588624283816898e-07,base,couple,scannetpp,4.613745431925054e-06,after_on_input,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
0.0006073313998058438,0.000724612909834832,base,rel_rot,scannetpp,-0.00011728151002898812,after_on_input,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
0.00035043558455072343,0.0006064176559448242,base,rel_tdir,scannetpp,-0.0002559820713941008,after_on_input,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
0.010741270147264004,0.010678388178348541,base,maskdistill,scannetpp,6.28819689154625e-05,after_on_probe0_clean,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
5.800252438348252e-07,6.520958777400665e-07,base,rkd_sh_d,scannetpp,-7.207063390524127e-08,after_on_probe0_clean,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
1.649147816351615e-05,2.489865801180713e-05,base,rkd_sh_a,scannetpp,-8.40717984829098e-06,after_on_probe0_clean,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
8.69273117132252e-06,6.28789439360844e-06,base,couple,scannetpp,2.404836777714081e-06,after_on_probe0_clean,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
6.540531467180699e-05,7.67827732488513e-05,base,rel_rot,scannetpp,-1.1377458577044308e-05,after_on_probe0_clean,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
5.7190656661987305e-05,8.417169738095254e-05,base,rel_tdir,scannetpp,-2.6981040718965232e-05,after_on_probe0_clean,0.07389520108699799,7bc286c1b6,theta_base,probe0/m0
0.12549102306365967,0.12628144025802612,base+R,maskdistill,scannetpp,-0.0007904171943664551,after_on_input,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
7.406807526422199e-06,1.7281279724556953e-05,base+R,rkd_sh_d,scannetpp,-9.874472198134754e-06,after_on_input,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
0.00011059991084039211,0.0003116183797828853,base+R,rkd_sh_a,scannetpp,-0.0002010184689424932,after_on_input,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
7.639127943548374e-06,2.588624283816898e-07,base+R,couple,scannetpp,7.380265515166684e-06,after_on_input,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
0.0004869263502769172,0.000724612909834832,base+R,rel_rot,scannetpp,-0.00023768655955791473,after_on_input,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
0.00036360821104608476,0.0006064176559448242,base+R,rel_tdir,scannetpp,-0.00024280944489873946,after_on_input,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
0.01074151135981083,0.010678388178348541,base+R,maskdistill,scannetpp,6.31231814622879e-05,after_on_probe0_clean,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
4.891446678811917e-07,6.520958777400665e-07,base+R,rkd_sh_d,scannetpp,-1.629512098588748e-07,after_on_probe0_clean,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
1.4231419299903791e-05,2.489865801180713e-05,base+R,rkd_sh_a,scannetpp,-1.0667238711903337e-05,after_on_probe0_clean,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
1.089223769668024e-05,6.28789439360844e-06,base+R,couple,scannetpp,4.604343303071801e-06,after_on_probe0_clean,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
6.207336264196783e-05,7.67827732488513e-05,base+R,rel_rot,scannetpp,-1.4709410606883466e-05,after_on_probe0_clean,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
6.864468741696328e-05,8.417169738095254e-05,base+R,rel_tdir,scannetpp,-1.5527009963989258e-05,after_on_probe0_clean,0.09418050199747086,7bc286c1b6,theta_base,probe0/m0
0.1255529373884201,0.12628144025802612,base+t,maskdistill,scannetpp,-0.0007285028696060181,after_on_input,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
9.30313763092272e-06,1.7281279724556953e-05,base+t,rkd_sh_d,scannetpp,-7.978142093634233e-06,after_on_input,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
0.00010186736471951008,0.0003116183797828853,base+t,rkd_sh_a,scannetpp,-0.00020975101506337523,after_on_input,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
6.299557753663976e-06,2.588624283816898e-07,base+t,couple,scannetpp,6.040695325282286e-06,after_on_input,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
0.0006240616785362363,0.000724612909834832,base+t,rel_rot,scannetpp,-0.00010055123129859567,after_on_input,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
0.0003335674700792879,0.0006064176559448242,base+t,rel_tdir,scannetpp,-0.00027285018586553633,after_on_input,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
0.010749897919595242,0.010678388178348541,base+t,maskdistill,scannetpp,7.150974124670029e-05,after_on_probe0_clean,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
2.2511630959343165e-06,6.520958777400665e-07,base+t,rkd_sh_d,scannetpp,1.59906721819425e-06,after_on_probe0_clean,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
8.729046385269612e-05,2.489865801180713e-05,base+t,rkd_sh_a,scannetpp,6.239180584088899e-05,after_on_probe0_clean,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
1.3258468243293464e-05,6.28789439360844e-06,base+t,couple,scannetpp,6.9705738496850245e-06,after_on_probe0_clean,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
8.647951472084969e-05,7.67827732488513e-05,base+t,rel_rot,scannetpp,9.696741471998394e-06,after_on_probe0_clean,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
0.00010765592742245644,8.417169738095254e-05,base+t,rel_tdir,scannetpp,2.3484230041503906e-05,after_on_probe0_clean,0.0983380526304245,7bc286c1b6,theta_base,probe0/m0
